Value;Температура масла на входе в двигатель
1151.0;33.33423853788077
1152.0;43.191106527286045
1153.0;43.82896584989413
1154.0;53.762360461368985
1155.0;41.008348444975965
1156.0;43.8062227568611
1157.0;44.85364001947978
1158.0;44.85241422685253
1159.0;53.79845830830906
1160.0;44.52770092862215
1161.0;42.813079284308145
1162.0;34.91889756004971
1163.0;40.479479762520576
1164.0;42.70237930650347
1165.0;57.65300400570526
1166.0;48.567349655462266
1167.0;40.902197481458245
1168.0;42.41245577894783
1169.0;40.9200224756915
1170.0;62.454311514715144
1171.0;59.902051040829924
1172.0;46.586205363409626
1173.0;59.93115334107726
1174.0;44.43865239948507
1175.0;47.92151022571645
1176.0;47.96659840746048
1177.0;41.31450751591656
1178.0;46.96957929150613
1179.0;47.06456687171333
1180.0;32.67538524274835
1181.0;59.48837937567163
1182.0;60.178000939451906
1183.0;40.974695469606566
1184.0;58.36714426440359
1185.0;30.31084171709543
1186.0;48.80837248291823
1187.0;58.16955070058708
1188.0;49.326049593086914
1189.0;43.1190154674475
1190.0;45.286857727437024
1191.0;43.58023263856467
1192.0;44.258040668033644
1193.0;43.905210557217224
1194.0;41.730367466657455
1195.0;47.05152794078717
1196.0;44.576797982275345
1197.0;49.26420166476965
1198.0;27.790105336609166
1199.0;46.63330942498221
1200.0;47.86655838830684
1201.0;44.73008391533186
1202.0;40.28854811263654
1203.0;36.101758348226895
1204.0;43.12918328509353
1205.0;33.14850055793911
1206.0;30.25133505661801
1207.0;43.4607110246348
1208.0;42.98575017670605
1209.0;41.88442026185886
1210.0;49.98771408196976
1211.0;46.722610995808544
1212.0;40.05999457127776
1213.0;40.46912443819501
1214.0;44.35234213215907
1215.0;42.57185108813201
1216.0;43.24941002188852
1217.0;46.38352066350099
1218.0;34.838291474339925
1219.0;55.81477483181203
1220.0;41.24295969853062
1221.0;42.6670345911982
1222.0;40.17770080411978
1223.0;48.14049028826441
1224.0;44.31712958539914
1225.0;53.2339535572317
1226.0;42.807336470826655
1227.0;33.76515108228958
1228.0;47.31564058018863
1229.0;40.02920220749125
1230.0;41.03412548817198
1231.0;60.61808569820935
1232.0;46.814562293454074
1233.0;48.821745636669384
1234.0;40.0981876789226
1235.0;55.96522536694622
1236.0;46.411270212038
1237.0;47.037081307702515
1238.0;48.8462974946098
1239.0;43.74013109777787
1240.0;47.33490016787896
1241.0;44.71828427305009
1242.0;40.7995623524639
1243.0;40.618437085464606
1244.0;49.058755061611514
1245.0;43.3289006546834
1246.0;48.52019959530632
1247.0;47.19870886822638
1248.0;46.85437473192025
1249.0;42.95229723953051
1250.0;43.34252500483041
1251.0;31.658701110919964
1252.0;59.347823053133425
1253.0;42.29836751780676
1254.0;36.15206403181338
1255.0;46.76975509629526
1256.0;42.884775977586855
1257.0;35.696626862165964
1258.0;29.40445398048913
1259.0;47.69451007714731
1260.0;45.60407154603997
1261.0;28.124886407442226
1262.0;49.13795463011954
1263.0;52.54280357700636
1264.0;43.64887486031404
1265.0;47.54815254943456
1266.0;30.81927214836064
1267.0;40.812295855360055
1268.0;44.01107799629223
1269.0;41.75969854819537
1270.0;48.965976430222675
1271.0;45.77266434849569
1272.0;42.64179918542993
1273.0;42.842756044567196
1274.0;40.851665967430634
1275.0;58.93391787512155
1276.0;40.93411316258436
1277.0;48.3441146338129
1278.0;42.18271024440795
1279.0;58.529370276370436
1280.0;45.26064516150602
1281.0;43.580808640807696
1282.0;44.0111631996011
1283.0;46.60040223614723
1284.0;41.27755244381042
1285.0;40.985212225239344
1286.0;35.331589790797466
1287.0;46.40853279614858
1288.0;46.03493888534405
1289.0;61.36502946429538
1290.0;42.810427063980825
1291.0;46.778353039728245
1292.0;45.47006434340598
1293.0;42.56028994512755
1294.0;47.70611922686542
1295.0;33.71476168907487
1296.0;46.49010616945601
1297.0;28.55052940211494
1298.0;44.57483728973045
1299.0;49.633546951777085
1300.0;33.23694722161799
1301.0;48.128010046195556
1302.0;40.036506142562075
1303.0;49.503270738116235
1304.0;40.981749709618676
1305.0;48.182592918748846
1306.0;49.76425879814609
1307.0;34.493206029589054
1308.0;45.09858987051966
1309.0;58.97867743752902
1310.0;41.3222197749422
1311.0;44.000579448142496
1312.0;59.34411948594967
1313.0;49.34877883622713
1314.0;43.367075274835734
1315.0;48.99982143217939
1316.0;44.13076258463093
1317.0;46.25186449942335
1318.0;44.61016994341711
1319.0;49.888171267387506
1320.0;48.84563591527366
1321.0;28.875905079539663
1322.0;49.1631986235416
1323.0;49.54758654006254
1324.0;45.969668103758515
1325.0;45.68999687135592
1326.0;41.773701076884876
1327.0;47.1152556209279
1328.0;44.748424272995344
1329.0;40.17238216695937
1330.0;27.77377863103051
1331.0;46.06483585228996
1332.0;49.28834788817731
1333.0;33.47623451463429
1334.0;45.9392614409815
1335.0;43.39350152401249
1336.0;33.562939513755474
1337.0;43.870271827368605
1338.0;43.451716554295295
1339.0;43.917870552711214
1340.0;45.85594205782685
1341.0;40.00506778961755
1342.0;45.43135611484134
1343.0;40.33716731091915
1344.0;45.00181150738062
1345.0;48.40731312969365
1346.0;28.757858069725422
1347.0;41.086536990958194
1348.0;46.014294695168864
1349.0;34.72998897293499
1350.0;42.11451356530087
1351.0;54.38962540619985
1352.0;58.714734285268115
1353.0;44.63073857493287
1354.0;45.817575575546165
1355.0;45.435697892225335
1356.0;45.3045748497011
1357.0;40.444442817551376
1358.0;36.02316347128586
1359.0;55.795481963274014
1360.0;32.45715457209261
1361.0;32.74996661276513
1362.0;59.05940978420954
1363.0;44.02254860499474
1364.0;52.52894759424576
1365.0;28.502422613104606
1366.0;49.00224028995282
1367.0;29.443913039827486
1368.0;47.77208438850455
1369.0;47.054102850827746
1370.0;46.53135045354929
1371.0;47.602852783841406
1372.0;41.01673955353176
1373.0;49.5745803844754
1374.0;42.39829496310806
1375.0;47.76701409102808
1376.0;34.96374691242406
1377.0;41.45872497455654
1378.0;46.73375973165433
1379.0;44.120056093368994
1380.0;41.42801311509965
1381.0;43.107350366770305
1382.0;46.58622211697782
1383.0;49.53289666825293
1384.0;45.232315667458316
1385.0;43.70191089176932
1386.0;29.344580922974494
1387.0;52.83121025278041
1388.0;49.66144413798958
1389.0;49.80208998164488
1390.0;48.620044205645186
1391.0;44.370936805156596
1392.0;42.22577983606868
1393.0;48.578781432223074
1394.0;47.657301351301136
1395.0;44.3381418792366
1396.0;40.11802016698961
1397.0;40.85332351266741
1398.0;44.00889427449877
1399.0;40.22680329827528
1400.0;44.93354601790986
1401.0;41.677864700905495
1402.0;45.383198216004956
1403.0;58.65711349181147
1404.0;42.74774730174888
1405.0;49.07998778475178
1406.0;48.59646701783183
1407.0;59.508452080876104
1408.0;61.587331855787426
1409.0;46.902367629669605
1410.0;40.61138073380499
1411.0;40.687694907810624
1412.0;40.54474797166555
1413.0;30.530530007802568
1414.0;46.51688696111674
1415.0;49.32871565151553
1416.0;48.43804145257684
1417.0;42.152639170791446
1418.0;47.895254187591966
1419.0;43.25803064043153
1420.0;45.86627578051597
1421.0;41.98889048824326
1422.0;47.883151068061345
1423.0;45.5713253041441
1424.0;46.26573785942291
1425.0;44.193022156156914
1426.0;46.69441797300959
1427.0;47.6760336552764
1428.0;44.62650020000003
1429.0;46.86763917988217
1430.0;41.74419348519961
1431.0;60.422815506126085
1432.0;30.858924096353036
1433.0;44.88029780854285
1434.0;61.73237725807586
1435.0;42.18406124310741
1436.0;44.91096072888696
1437.0;44.70697827147284
1438.0;35.838009249577226
1439.0;48.97303076531796
1440.0;45.327683859269776
1441.0;29.229273095173582
1442.0;41.16448988546845
1443.0;43.80597062243696
1444.0;40.565816682926915
1445.0;55.074098191550824
1446.0;45.24681986586702
1447.0;58.17043890516184
1448.0;42.978754862244166
1449.0;49.94792516259463
1450.0;42.90141927633607
1451.0;57.842078860389776
1452.0;45.988647957101634
1453.0;48.828178227580175
1454.0;49.48398641454053
1455.0;41.992792403944975
1456.0;44.61735500795308
1457.0;43.4457180055173
1458.0;49.99158957847682
1459.0;44.05556225365389
1460.0;49.92198519571559
1461.0;46.053433195100496
1462.0;47.97556890126425
1463.0;42.194202268572454
1464.0;41.31471447696751
1465.0;41.039950158010164
1466.0;43.114146647567
1467.0;45.90250325681858
1468.0;42.545720410025176
1469.0;29.87915229422297
1470.0;31.736416689130834
1471.0;43.000093055653416
1472.0;45.95436853175747
1473.0;47.999748577251964
1474.0;43.83180201660056
1475.0;48.02764011750663
1476.0;54.373928742512646
1477.0;44.756465989135094
1478.0;44.97951006821845
1479.0;53.187982986008166
1480.0;46.47360694316047
1481.0;44.016722277538506
1482.0;52.56906897232923
1483.0;27.589737920349485
1484.0;36.243260153755244
1485.0;48.466532406317
1486.0;41.23362105659829
1487.0;46.79007156823282
1488.0;37.137849270288235
1489.0;47.92808675585721
1490.0;41.867498610016675
1491.0;48.880598284401195
1492.0;47.198908090045094
1493.0;42.36264493683328
1494.0;44.78850000935939
1495.0;61.3545474460563
1496.0;49.62975491723941
1497.0;46.45571871181547
1498.0;46.80159970818863
1499.0;34.2052868433231
1500.0;44.055574481684246
1501.0;49.38047348734625
1502.0;53.585028672262155
1503.0;46.31776612527146
1504.0;45.22606077901003
1505.0;44.30665159368223
1506.0;40.10936903265687
1507.0;33.71864302408155
1508.0;34.00276448478952
1509.0;43.03601108538321
1510.0;33.93943511295764
1511.0;58.33111031841794
1512.0;47.27255955132728
1513.0;53.488378525811484
1514.0;45.3972815853407
1515.0;46.46762644268095
1516.0;46.56188310013492
1517.0;28.17398471848997
1518.0;47.906425422558144
1519.0;45.98631133726181
1520.0;46.853112821734655
1521.0;45.72515895543476
1522.0;45.93706378280058
1523.0;45.772742371550514
1524.0;49.146578926473325
1525.0;54.475084420008926
1526.0;43.48277160133356
1527.0;42.87088100108667
1528.0;43.13911169404793
1529.0;43.0896886935032
1530.0;41.49771825022017
1531.0;42.028207940478886
1532.0;48.145611247618355
1533.0;48.07231156320135
1534.0;45.03794077594533
1535.0;53.491634374991094
1536.0;46.31889552450278
1537.0;44.19460632474381
1538.0;41.55115595975664
1539.0;55.31810445771401
1540.0;58.20948701571774
1541.0;40.096877055054705
1542.0;57.35169905557453
1543.0;47.565270536841005
1544.0;49.90459224008356
1545.0;43.79031642354727
1546.0;32.795292535541925
1547.0;48.51475070990262
1548.0;28.359086617615787
1549.0;58.40453311140246
1550.0;43.293059680858214
1551.0;47.515325074987686
1552.0;44.90333736729447
1553.0;40.66120342821865
1554.0;45.6502348337723
1555.0;43.85633766408294
1556.0;44.214721571051484
1557.0;43.16870345419263
1558.0;29.69856023048282
1559.0;55.828068450957005
1560.0;54.98475001304658
1561.0;43.72435298902797
1562.0;47.796988187535455
1563.0;47.12681730384238
1564.0;32.125344107862254
1565.0;45.771721478161204
1566.0;49.15051586158344
1567.0;59.99669668766332
1568.0;44.680298394655594
1569.0;55.699550394938925
1570.0;61.53169135314485
1571.0;60.58653415797433
1572.0;40.158277159675194
1573.0;61.35342829077371
1574.0;61.544029924260194
1575.0;57.58500005723224
1576.0;40.70889081715414
1577.0;46.79640216731693
1578.0;28.38059627765393
1579.0;41.708244208063896
1580.0;46.50870899417613
1581.0;40.15885937558584
1582.0;40.69600222406886
1583.0;49.1787772920577
1584.0;47.66520974345877
1585.0;46.74927173806293
1586.0;28.107694112691966
1587.0;33.58378711148715
1588.0;41.69733410940082
1589.0;43.59059314702259
1590.0;41.459957555259905
1591.0;28.54032544766074
1592.0;48.92644440168116
1593.0;45.75634387024894
1594.0;43.310449867977596
1595.0;40.91520896275565
1596.0;31.767014252302246
1597.0;42.09944506319275
1598.0;47.15060138006298
1599.0;46.73301967746432
1600.0;49.18937197540349
1601.0;42.436588413288355
1602.0;40.44997905995629
1603.0;45.34917056219943
1604.0;47.691482301039436
1605.0;40.10973295694207
1606.0;42.36295266794352
1607.0;46.06775822011203
1608.0;44.67224982438438
1609.0;47.26205800205892
1610.0;44.81725349344369
1611.0;45.784407949980434
1612.0;45.34954664562062
1613.0;48.40811022021424
1614.0;42.29074387218583
1615.0;28.094653657013858
1616.0;46.971312026542456
1617.0;41.23560562553105
1618.0;61.0311642516137
1619.0;49.622806824953784
1620.0;40.554298997950106
1621.0;35.849681868548444
1622.0;48.011008538018714
1623.0;46.32684000288754
1624.0;49.16247881320204
1625.0;40.555281928183184
1626.0;58.691472240570036
1627.0;46.07922745289517
1628.0;41.29298549886543
1629.0;47.55661493880952
1630.0;48.383682393959006
1631.0;33.395422901760426
1632.0;45.23102027220181
1633.0;45.01923291888045
1634.0;42.90763780700332
1635.0;48.76277992878144
1636.0;46.078230308908125
1637.0;49.672514643505956
1638.0;42.81576072431164
1639.0;53.06221829190628
1640.0;46.41152975823812
1641.0;44.59504817317713
1642.0;61.09800305111892
1643.0;47.433631414523205
1644.0;48.54413454356377
1645.0;45.929402132052154
1646.0;61.14754623644711
1647.0;46.216810504674136
1648.0;46.00142807620652
1649.0;29.95221943948131
1650.0;40.06516447760132
1651.0;47.0379452769362
1652.0;59.194964343049094
1653.0;44.467447685826635
1654.0;53.64403289362255
1655.0;52.97885738631565
1656.0;46.989087800251966
1657.0;42.32369358663371
1658.0;40.70277222943145
1659.0;43.140097137456685
1660.0;48.798821293949054
1661.0;58.09763187563553
1662.0;40.34226618165423
1663.0;45.558918337878495
1664.0;61.116999552764476
1665.0;43.843761342537796
1666.0;33.27050690691678
1667.0;43.269119919081234
1668.0;41.82965438695343
1669.0;55.384077564140966
1670.0;48.18915529598286
1671.0;49.6836566363283
1672.0;42.086759418934186
1673.0;40.40100558902411
1674.0;48.701393321883046
1675.0;45.22373248227417
1676.0;45.87246287866466
1677.0;46.09309017497576
1678.0;49.047656678748716
1679.0;53.01553327116075
1680.0;45.887113683539596
1681.0;45.08409839433662
1682.0;44.85862799209381
1683.0;52.8998484441125
1684.0;41.828235521982116
1685.0;44.160182456836694
1686.0;43.288637004930195
1687.0;49.51243767121902
1688.0;43.477757363399505
1689.0;48.09951501611826
1690.0;34.73024858286733
1691.0;49.56989199065852
1692.0;46.37346845424651
1693.0;44.49579765935746
1694.0;44.09046673941753
1695.0;35.52220796377699
1696.0;31.830481462435735
1697.0;53.551385234930194
1698.0;44.157553942378236
1699.0;41.62394929941944
1700.0;49.16281009271407
1701.0;44.47391838927371
1702.0;44.507892978627176
1703.0;48.138971772135704
1704.0;41.34903262009808
1705.0;33.13730357006483
1706.0;47.53784248549931
1707.0;43.11133371892648
1708.0;48.66289381691294
1709.0;30.623339697692813
1710.0;45.647425553065695
1711.0;42.39934563425877
1712.0;48.5368997755933
1713.0;40.24828578283818
1714.0;61.79567888458962
1715.0;40.52184494300494
1716.0;40.934409234142834
1717.0;40.713905803667146
1718.0;44.54462664119058
1719.0;46.5657829281017
1720.0;43.08708590246698
1721.0;33.741925706260645
1722.0;31.81945148079248
1723.0;42.30984409152009
1724.0;48.13418110172122
1725.0;42.012460658365534
1726.0;35.380590862996485
1727.0;45.1930663057509
1728.0;48.138525366816936
1729.0;41.3853153429425
1730.0;44.78366034366568
1731.0;45.402002752828146
1732.0;49.69307459339934
1733.0;43.369117631236115
1734.0;30.877057639731966
1735.0;40.70755795976164
1736.0;49.01075119227819
1737.0;44.02127898175358
1738.0;48.28571630223172
1739.0;46.4333856153199
1740.0;41.92868110066128
1741.0;47.49433351331655
1742.0;41.22606737157345
1743.0;31.690830194079346
1744.0;44.174091724253245
1745.0;41.73050298681658
1746.0;47.50715089691993
1747.0;43.41115394337106
1748.0;37.252128195118985
1749.0;41.49508782485639
1750.0;28.373266962394872
1751.0;30.32540114536357
1752.0;49.1353206144457
1753.0;45.37010418630343
1754.0;40.65052241616978
1755.0;29.199839254366267
1756.0;44.359760344073976
1757.0;40.851951093128285
1758.0;59.09644209274599
1759.0;49.98388290453511
1760.0;32.29801142144965
1761.0;48.52822597525537
1762.0;49.200353271630306
1763.0;29.66653635170441
1764.0;32.51022553603414
1765.0;43.93565336022953
1766.0;45.93929954899824
1767.0;40.78741667929408
1768.0;27.824595562059393
1769.0;43.14255829293609
1770.0;46.064059322628246
1771.0;46.85086515412468
1772.0;45.78972352332913
1773.0;35.518084438196986
1774.0;43.587475570252124
1775.0;53.83966644610165
1776.0;45.93492827236864
1777.0;48.278462934218574
1778.0;41.99017018686834
1779.0;44.40838969468791
1780.0;47.77367434220353
1781.0;44.52777443743825
1782.0;44.25824348465808
1783.0;44.70668268978213
1784.0;41.129964602163035
1785.0;49.151121686578385
1786.0;46.41747983348564
1787.0;57.73216561816754
1788.0;49.24918528656801
1789.0;40.57113516925902
1790.0;46.55767793412989
1791.0;44.9555333285351
1792.0;40.07040830540819
1793.0;41.01181115219119
1794.0;49.49025360708062
1795.0;42.810034468194324
1796.0;47.26258939096307
1797.0;43.616149001699526
1798.0;60.052002688089
1799.0;49.70896671878658
1800.0;29.684354671001685
1801.0;43.63240298427154
1802.0;40.91483314346408
1803.0;42.26474075831652
1804.0;41.39931973493867
1805.0;40.2205022608812
1806.0;61.29927148695175
1807.0;42.12369491807933
1808.0;41.16800804715771
1809.0;41.65870415277843
1810.0;48.26619243798691
1811.0;37.30955324503681
1812.0;61.32036812547702
1813.0;56.41332326749543
1814.0;28.60705501856563
1815.0;48.60648673172023
1816.0;40.70553655256882
1817.0;45.74807960082691
1818.0;40.1996300603314
1819.0;30.269267447168815
1820.0;43.27300441442085
1821.0;46.693561834366704
1822.0;42.89325404290936
1823.0;47.3806294993529
